SubscriptionId,Number,PlanID,CustomerID,Status,StartDate,NextBillingAt,RenewalDate,EndDate,IsAutoCollection,CreatedOn,EndAction,TotalTermAmount
1933,datta-copies-2-1933,126,132,Expired,2025-02-25 00:00:00.000,NULL,NULL,2025-04-24 00:00:00.000,0,2025-02-25 07:10:31.190,1,0.00
1934,datta-copies-2-1934,126,132,Expired,2025-02-25 00:00:00.000,NULL,NULL,2025-04-24 00:00:00.000,1,2025-02-25 07:11:06.643,1,0.00
1935,datta-copies-2-1935,126,132,Expired,2025-02-25 00:00:00.000,NULL,NULL,2025-04-24 00:00:00.000,1,2025-02-25 07:11:06.643,1,0.00
1936,datta-copies-2-1936,126,132,Expired,2025-02-25 00:00:00.000,NULL,NULL,2025-04-24 00:00:00.000,1,2025-02-25 07:11:06.650,1,0.00
1937,imaget-3,9,14,Expired,2025-02-25 00:00:00.000,NULL,NULL,2025-02-26 00:00:00.000,1,2025-02-25 09:00:35.470,1,0.00
1938,-imagebilling-cycle-until-cancelled-35,35,115,Renewed,2025-02-25 00:00:00.000,2025-02-25 00:00:00.000,NULL,9999-12-31 00:00:00.000,1,2025-02-25 10:00:37.053,4,NULL
1939,-imagebilling-cycle-until-cancelled-35,35,115,Active,2025-02-25 00:00:00.000,NULL,NULL,9999-12-31 00:00:00.000,1,2025-02-25 10:07:34.223,4,0.00
1940,ab--1-bc-ap-on-pi-on-1940,41,184,Expired,2025-02-25 00:00:00.000,NULL,NULL,2025-03-24 00:00:00.000,1,2025-02-25 10:47:40.080,3,17.00
1941,datta---1-bc-ap-on-pi-on-1941,16,184,Expired,2025-02-25 00:00:00.000,NULL,NULL,2025-03-24 00:00:00.000,1,2025-02-25 10:48:22.643,3,17.00
1942,plan-1000-1914,106,240,Expired,2025-02-26 00:00:00.000,NULL,NULL,2025-02-26 00:00:00.000,1,2025-02-26 00:20:18.137,3,20.00
1943,imaget-3,9,14,Expired,2025-02-26 00:00:00.000,NULL,NULL,2025-02-26 00:00:00.000,1,2025-02-26 00:20:18.503,3,80.00
1944,plan-1000-1913,106,238,Expired,2025-02-27 00:00:00.000,NULL,NULL,2025-02-28 00:00:00.000,1,2025-02-27 02:05:18.833,3,40.00
1945,imaget-4,9,14,Expired,2025-02-27 00:00:00.000,2025-02-28 00:00:00.000,NULL,2025-03-01 00:00:00.000,0,2025-02-27 02:41:39.770,3,22.00
1946,amit-comp-5-1946,70,195,Active,2025-02-27 00:00:00.000,NULL,2025-06-27 00:00:00.000,2025-10-26 00:00:00.000,0,2025-02-27 03:13:55.097,1,0.00
1947,amit-comp-5-1947,70,133,Active,2025-02-27 00:00:00.000,NULL,2025-06-27 00:00:00.000,2025-10-26 00:00:00.000,0,2025-02-27 03:13:55.100,1,0.00
1948,amit-comp-5-1948,70,132,Active,2025-02-27 00:00:00.000,NULL,2025-06-27 00:00:00.000,2025-10-26 00:00:00.000,0,2025-02-27 03:14:21.960,1,0.00
1949,amit-comp-5-1949,70,195,Active,2025-02-27 00:00:00.000,NULL,2025-06-27 00:00:00.000,2025-10-26 00:00:00.000,0,2025-02-27 03:14:21.967,1,0.00
1950,amit-comp-5-1950,70,186,Active,2025-02-27 00:00:00.000,NULL,2025-06-27 00:00:00.000,2025-10-26 00:00:00.000,0,2025-02-27 03:14:21.963,1,0.00
1951,amit-comp-5-1951,70,133,Active,2025-02-27 00:00:00.000,NULL,2025-06-27 00:00:00.000,2025-10-26 00:00:00.000,0,2025-02-27 03:14:21.990,1,0.00
1952,amit-comp-5-1952,70,131,Active,2025-02-27 00:00:00.000,NULL,2025-06-27 00:00:00.000,2025-10-26 00:00:00.000,0,2025-02-27 03:14:21.990,1,0.00
1953,amit-comp-5-1953,70,133,Active,2025-02-27 00:00:00.000,NULL,2025-06-27 00:00:00.000,2025-10-26 00:00:00.000,0,2025-02-27 03:15:07.010,1,0.00
1954,amit-comp-5-1954,70,133,Active,2025-02-27 00:00:00.000,NULL,2025-06-27 00:00:00.000,2025-10-26 00:00:00.000,0,2025-02-27 03:15:07.020,1,0.00
1955,amit-comp-5-1955,70,133,Active,2025-02-27 00:00:00.000,NULL,2025-06-27 00:00:00.000,2025-10-26 00:00:00.000,0,2025-02-27 03:15:07.013,1,0.00
1956,amit-comp-5-1956,70,133,Active,2025-02-27 00:00:00.000,NULL,2025-06-27 00:00:00.000,2025-10-26 00:00:00.000,0,2025-02-27 03:15:07.027,1,0.00
1957,amit-comp-5-1957,70,133,Active,2025-02-27 00:00:00.000,NULL,2025-06-27 00:00:00.000,2025-10-26 00:00:00.000,0,2025-02-27 03:15:07.030,1,0.00
1958,imaget-4,9,14,Expired,2025-02-27 00:00:00.000,NULL,NULL,2025-02-28 00:00:00.000,0,2025-02-27 04:16:47.787,3,11.00
1959,imaget-5,9,1,Expired,2025-02-27 00:00:00.000,NULL,NULL,2025-02-28 00:00:00.000,1,2025-02-27 04:47:30.330,1,0.00
1960,tina-plan-1960,137,1,Expired,2025-02-27 00:00:00.000,NULL,NULL,2025-04-26 00:00:00.000,1,2025-02-27 09:39:30.927,1,40.00
1961,ab-plan-max-copies-10-24-02-2025-1961,136,16,Expired,2025-02-27 00:00:00.000,NULL,NULL,2025-02-27 00:00:00.000,0,2025-02-27 10:38:38.210,3,150.00
1962,ab-plan-max-copies-10-24-02-2025-1962,136,16,Expired,2025-02-27 00:00:00.000,NULL,NULL,2025-02-27 00:00:00.000,0,2025-02-27 10:48:38.027,3,150.00
1963,ab-plan-max-copies-10-24-02-2025-1963,136,16,Expired,2025-02-27 00:00:00.000,NULL,NULL,2025-02-27 00:00:00.000,0,2025-02-27 10:54:58.283,3,240.00
1964,ab--1-bc-ap-on-pi-off-1964,40,262,Expired,2025-02-27 00:00:00.000,NULL,NULL,2025-03-26 00:00:00.000,0,2025-02-27 12:04:15.523,3,0.00
1965,ab--1-bc-ap-on-pi-off-1965,40,263,Expired,2025-02-27 00:00:00.000,NULL,NULL,2025-03-26 00:00:00.000,0,2025-02-27 12:06:33.733,3,11.20
1966,ab-1-bc-ap-off-pi-off-1966,39,264,Expired,2025-02-27 00:00:00.000,NULL,NULL,2025-03-26 00:00:00.000,0,2025-02-27 12:28:24.983,3,19.04
1967,ab-1-bc-ap-off-pi-off-1967,39,265,Expired,2025-02-27 00:00:00.000,NULL,NULL,2025-03-26 00:00:00.000,0,2025-02-27 12:31:27.117,3,24.65
1968,bi-1m-bt-1-ea-ex-pm-ff-106,74,127,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-29 00:00:00.000,0,2025-02-28 00:05:18.260,3,369.60
1969,test-plan-74,37,1,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-27 00:00:00.000,1,2025-02-28 00:05:18.630,3,0.00
1970,bi-1m-bt-1-ea-ex-pm-ff-105,74,127,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-29 00:00:00.000,0,2025-02-28 00:05:18.657,3,369.60
1971,bi-1m-bt-1-ea-ex-pm-ff-110,74,127,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-29 00:00:00.000,0,2025-02-28 00:05:18.690,3,369.60
1972,bi-1m-bt-1-ea-ex-pm-ff-108,74,127,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-29 00:00:00.000,0,2025-02-28 00:05:18.730,3,369.60
1973,azxtst-76,56,13,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-27 00:00:00.000,1,2025-02-28 00:05:18.780,3,0.00
1974,bi-1m-bt-1-ea-ex-pm-ff-128,74,127,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-29 00:00:00.000,0,2025-02-28 00:05:18.810,3,369.60
1975,imaget-5,9,1,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-02-28 00:00:00.000,1,2025-02-28 00:05:18.860,3,11.00
1976,bi-1m-bt-1-ea-ex-pm-ff-111,74,127,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-29 00:00:00.000,0,2025-02-28 00:05:18.887,3,369.60
1977,bi-1m-bt-1-ea-ex-pm-ff-109,74,127,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-29 00:00:00.000,0,2025-02-28 00:05:18.927,3,369.60
1978,bi-1m-bt-1-ea-ex-pm-ff-107,74,127,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-29 00:00:00.000,0,2025-02-28 00:05:18.973,3,369.60
1979,t-billing-cycle--13,13,18,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-06 00:00:00.000,1,2025-02-28 03:03:00.367,3,0.00
1980,tannex-1980,127,195,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-02-28 09:46:00.050,1,12.00
1981,tannex-1981,127,195,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-02-28 09:46:00.047,1,12.00
1982,tannex-1982,127,195,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-02-28 09:46:00.080,1,12.00
1983,tannex-1983,127,195,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-02-28 09:46:00.407,1,12.00
1984,tannex-1984,127,195,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-02-28 09:46:00.553,1,12.00
1985,tannex-1985,127,1,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-02-28 10:05:38.700,1,12.00
1986,tannex-1986,127,1,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-02-28 10:05:38.670,1,12.00
1987,tannex-1987,127,1,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-02-28 10:05:38.693,1,12.00
1988,tannex-1988,127,1,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-02-28 10:05:38.683,1,12.00
1989,tannex-1989,127,1,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-02-28 10:05:38.690,1,12.00
1990,tannex-1990,127,195,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-02-28 11:30:30.203,1,10.80
1991,tannex-1991,127,195,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-02-28 11:30:30.247,1,10.80
1992,tannex-1992,127,195,Expired,2025-02-28 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-02-28 11:30:30.193,1,10.80
1993,tannex-1989,127,1,Expired,2025-03-01 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-03-01 02:20:32.877,3,12.00
1994,tannex-1985,127,1,Expired,2025-03-01 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-03-01 02:20:32.973,3,12.00
1995,tannex-1992,127,195,Expired,2025-03-01 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-03-01 02:20:33.003,3,10.80
1996,tannex-1981,127,195,Expired,2025-03-01 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-03-01 02:20:33.040,3,12.00
1997,tannex-1987,127,1,Expired,2025-03-01 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-03-01 02:20:33.067,3,12.00
1998,tannex-1990,127,195,Expired,2025-03-01 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-03-01 02:20:33.093,3,10.80
1999,tannex-1982,127,195,Expired,2025-03-01 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-03-01 02:20:33.123,3,12.00
2000,tannex-1980,127,195,Expired,2025-03-01 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-03-01 02:20:33.160,3,12.00
2001,tannex-1986,127,1,Expired,2025-03-01 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-03-01 02:20:33.187,3,12.00
2002,tannex-1988,127,1,Expired,2025-03-01 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-03-01 02:20:33.213,3,12.00
2003,tannex-1991,127,195,Expired,2025-03-01 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-03-01 02:20:33.247,3,10.80
2004,tannex-1984,127,195,Expired,2025-03-01 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-03-01 02:20:33.290,3,12.00
2005,tannex-1983,127,195,Expired,2025-03-01 00:00:00.000,NULL,NULL,2025-03-01 00:00:00.000,1,2025-03-01 02:20:33.320,3,12.00
2006,bi-1m-bt-1-ea-ex-pm-ff-130,74,127,Expired,2025-03-03 00:00:00.000,NULL,NULL,2025-04-02 00:00:00.000,0,2025-03-03 00:05:19.063,3,369.60
2007,bi-1m-bt-1-ea-ex-pm-ff-136,74,127,Expired,2025-03-03 00:00:00.000,NULL,NULL,2025-04-02 00:00:00.000,0,2025-03-03 00:05:20.060,3,369.60
2008,bi-1m-bt-1-ea-ex-pm-ff-135,74,127,Expired,2025-03-03 00:00:00.000,NULL,NULL,2025-04-02 00:00:00.000,0,2025-03-03 00:05:20.267,3,369.60
2009,bi-1m-bt-1-ea-ex-pm-ff-134,74,127,Expired,2025-03-03 00:00:00.000,NULL,NULL,2025-04-02 00:00:00.000,0,2025-03-03 00:05:20.310,3,369.60
2010,bi-1m-bt-1-ea-ex-pm-ff-133,74,127,Expired,2025-03-03 00:00:00.000,NULL,NULL,2025-04-02 00:00:00.000,0,2025-03-03 00:05:20.450,3,369.60
2011,kylecompplan-129,82,129,Expired,2025-03-04 00:00:00.000,NULL,NULL,2025-03-05 00:00:00.000,0,2025-03-04 00:05:17.210,3,0.00
2013,single-user-licence-2013,144,127,Active,2025-01-01 00:00:00.000,2025-07-01 00:00:00.000,NULL,9999-12-31 00:00:00.000,1,2025-03-04 09:57:25.250,2,700.00
2014,comp-rate-145,78,120,Expired,2025-03-05 00:00:00.000,NULL,NULL,2025-04-04 00:00:00.000,0,2025-03-05 00:05:17.390,3,0.00
2015,single-user-licence-2015,144,139,Active,2025-01-01 00:00:00.000,2025-07-01 00:00:00.000,NULL,9999-12-31 00:00:00.000,1,2025-03-05 03:35:33.513,2,1505.00
2016,single-user-licence-2016,144,139,Active,2025-01-01 00:00:00.000,2025-07-01 00:00:00.000,NULL,9999-12-31 00:00:00.000,1,2025-03-06 07:00:48.147,2,525.00
2017,single-user-licence-2017,144,139,Active,2025-01-01 00:00:00.000,2025-07-01 00:00:00.000,NULL,9999-12-31 00:00:00.000,1,2025-03-06 07:06:23.683,2,490.00
2018,test-plan-cb-2018,38,1,Renewed,2025-03-07 00:00:00.000,NULL,NULL,2025-09-06 00:00:00.000,1,2025-03-07 02:44:06.220,1,35.00
2019,test-plan-cb-2019,38,1,Active,2025-03-01 00:00:00.000,2025-04-01 00:00:00.000,2025-06-01 00:00:00.000,2025-08-31 00:00:00.000,1,2025-03-07 02:57:23.950,1,35.00
2020,test-plan-cb-2020,38,1,Renewed,2025-03-01 00:00:00.000,NULL,NULL,2025-08-31 00:00:00.000,1,2025-03-07 05:43:26.663,1,35.00
2021,test-plan-cb-2021,38,1,Renewed,2025-03-07 00:00:00.000,NULL,NULL,2025-09-06 00:00:00.000,1,2025-03-07 06:02:34.670,1,35.00
2022,test-plan-cb-2022,38,1,Renewed,2025-03-01 00:00:00.000,2025-03-01 00:00:00.000,NULL,2025-08-31 00:00:00.000,1,2025-03-10 06:29:24.107,1,35.00
2023,test-plan-cb-2022,38,1,Active,2025-03-10 00:00:00.000,2025-04-10 00:00:00.000,2025-06-10 00:00:00.000,2025-09-09 00:00:00.000,1,2025-03-10 06:38:01.850,1,30.00
2024,test-plan-cb-2024,38,1,Renewed,2025-03-10 00:00:00.000,2025-03-10 00:00:00.000,NULL,2025-09-09 00:00:00.000,1,2025-03-10 06:41:16.877,1,35.00
2025,test-plan-cb-2024,38,1,Active,2025-03-10 00:00:00.000,2025-06-10 00:00:00.000,2025-05-10 00:00:00.000,2025-07-09 00:00:00.000,1,2025-03-10 07:19:10.573,1,40.00
2026,test-plan-cb-2026,38,1,Active,2025-03-01 00:00:00.000,2025-04-10 00:00:00.000,2025-06-01 00:00:00.000,2025-08-31 00:00:00.000,1,2025-03-10 09:37:24.817,1,35.00
2027,test-plan-cb-2027,38,1,Cancelled,2025-03-10 00:00:00.000,2025-04-10 00:00:00.000,NULL,2025-09-09 00:00:00.000,1,2025-03-10 10:03:06.047,1,35.00
2028,test-plan-cb-2028,38,1,Renewed,2025-03-01 00:00:00.000,NULL,NULL,2025-08-31 00:00:00.000,1,2025-03-10 10:32:04.470,1,25.00
2029,test-plan-cb-2029,38,1,Renewed,2025-03-09 00:00:00.000,NULL,NULL,2025-09-08 00:00:00.000,1,2025-03-10 10:46:05.083,1,35.00
2030,test-plan-cb-2030,38,1,Cancelled,2025-03-01 00:00:00.000,2025-04-01 00:00:00.000,NULL,2025-08-31 00:00:00.000,1,2025-03-11 02:01:30.250,1,35.00
2031,test-plan-cb-2031,38,1,Renewed,2025-03-04 00:00:00.000,NULL,NULL,2025-09-03 00:00:00.000,1,2025-03-11 02:48:04.750,1,35.00
2032,test-plan-cb-2032,38,1,Renewed,2025-03-11 00:00:00.000,2025-03-11 00:00:00.000,NULL,2025-11-10 00:00:00.000,1,2025-03-11 02:55:24.253,1,35.00
2033,test-plan-cb-2032,38,1,Active,2025-03-11 00:00:00.000,2025-04-11 00:00:00.000,2025-05-11 00:00:00.000,2025-07-10 00:00:00.000,1,2025-03-11 03:46:41.877,1,20.00
2034,test-plan-cb-2034,38,1,Renewed,2025-03-04 00:00:00.000,NULL,NULL,2025-09-03 00:00:00.000,1,2025-03-11 06:25:07.767,1,35.00
2035,test-plan-cb-2035,38,1,Renewed,2025-03-04 00:00:00.000,NULL,NULL,2025-09-03 00:00:00.000,1,2025-03-11 06:32:58.707,1,35.00
2036,test-plan-cb-2036,38,1,Active,2025-03-11 00:00:00.000,NULL,2025-06-11 00:00:00.000,2025-09-10 00:00:00.000,1,2025-03-11 06:37:35.993,1,35.00
2037,test-plan-cb-2037,38,1,Renewed,2025-03-04 00:00:00.000,NULL,NULL,2025-09-03 00:00:00.000,1,2025-03-11 06:42:17.100,1,35.00
2038,test-plan-cb-2038,38,1,Active,2025-03-11 00:00:00.000,2025-04-01 00:00:00.000,2025-06-11 00:00:00.000,2025-09-10 00:00:00.000,1,2025-03-11 07:08:29.020,1,15.00
2039,test-plan-cb-2039,38,1,Active,2025-03-11 00:00:00.000,2025-05-01 00:00:00.000,2025-06-11 00:00:00.000,2025-09-10 00:00:00.000,1,2025-03-11 09:41:07.113,1,35.00
2040,test-plan-cb-2040,38,1,Active,2025-03-11 00:00:00.000,NULL,2025-06-11 00:00:00.000,2025-09-10 00:00:00.000,1,2025-03-11 10:08:35.790,1,35.00
2041,test-plan-cb-2041,38,1,Renewed,2025-03-04 00:00:00.000,NULL,NULL,2025-09-03 00:00:00.000,1,2025-03-11 10:09:07.850,1,35.00
2042,test-plan-cb-2042,38,1,Renewed,2025-03-04 00:00:00.000,NULL,NULL,2025-09-03 00:00:00.000,1,2025-03-11 10:25:27.967,1,32.50
2043,test-plan-cb-2043,38,1,Renewed,2025-03-04 00:00:00.000,NULL,NULL,2025-09-03 00:00:00.000,1,2025-03-11 10:29:47.940,1,35.00
2044,test-plan-cb-2044,38,1,Active,2025-03-04 00:00:00.000,2025-03-11 00:00:00.000,2025-07-04 00:00:00.000,2025-11-03 00:00:00.000,1,2025-03-11 11:07:06.437,1,15.00
2045,test-plan-cb-2045,38,1,Active,2025-03-11 00:00:00.000,NULL,2025-06-11 00:00:00.000,2025-09-10 00:00:00.000,1,2025-03-11 11:19:49.357,1,35.00
2046,test-plan-cb-2046,38,1,Renewed,2025-03-10 00:00:00.000,2025-03-10 00:00:00.000,NULL,2025-09-09 00:00:00.000,1,2025-03-12 05:58:10.753,1,35.00
2047,test-plan-cb-2046,38,1,Active,2025-03-12 00:00:00.000,NULL,2025-06-12 00:00:00.000,2025-09-11 00:00:00.000,1,2025-03-12 05:59:48.720,1,30.00
2049,am-plan-1-168,97,1,Expired,2025-03-14 00:00:00.000,NULL,NULL,2025-04-13 00:00:00.000,1,2025-03-14 03:35:18.897,3,0.00
2050,am-plan-2-171,98,153,Expired,2025-03-14 00:00:00.000,NULL,NULL,2025-04-13 00:00:00.000,1,2025-03-14 03:35:20.183,3,10.00
2051,am-plan-1-167,97,150,Expired,2025-03-14 00:00:00.000,NULL,NULL,2025-04-13 00:00:00.000,1,2025-03-14 03:35:20.220,3,0.00
2052,am-plan-2-169,98,1,Expired,2025-03-14 00:00:00.000,NULL,NULL,2025-04-13 00:00:00.000,1,2025-03-14 03:35:20.263,3,0.00
2053,am-plan-1-170,97,152,Expired,2025-03-14 00:00:00.000,NULL,NULL,2025-04-13 00:00:00.000,1,2025-03-14 03:35:20.300,3,0.00
2054,am-plan-2-172,98,158,Expired,2025-03-17 00:00:00.000,NULL,NULL,2025-04-16 00:00:00.000,1,2025-03-17 09:05:26.663,3,11.20
2055,imaget-2055,9,268,Cancelled,2025-03-17 00:00:00.000,2025-03-18 00:00:00.000,NULL,2025-03-19 00:00:00.000,1,2025-03-17 09:43:58.050,3,42.00
2056,am-plan-2-175,98,1,Expired,2025-03-18 00:00:00.000,NULL,NULL,2025-04-17 00:00:00.000,1,2025-03-18 01:02:06.547,3,10.00
2057,am-plan-2-175,98,1,Expired,2025-03-18 00:00:00.000,NULL,NULL,2025-04-17 00:00:00.000,1,2025-03-18 01:02:06.550,3,10.00
2058,imaget-2058,9,270,Cancelled,2025-03-19 00:00:00.000,2025-03-19 00:00:00.000,NULL,2025-03-20 00:00:00.000,1,2025-03-18 03:47:54.907,1,20.00
2059,the-test-plan-2059,44,1,Active,2025-03-18 00:00:00.000,NULL,2025-04-18 00:00:00.000,2025-05-17 00:00:00.000,1,2025-03-18 03:51:49.260,1,0.00
2060,ttrial-on-and-of-2060,147,269,Cancelled,2025-03-19 00:00:00.000,2025-03-19 00:00:00.000,NULL,2025-03-22 00:00:00.000,1,2025-03-18 04:29:43.820,1,24.00
2061,ttrial-on-and-of-expire-2061,148,269,Expired,2025-03-25 00:00:00.000,NULL,NULL,2025-03-29 00:00:00.000,1,2025-03-18 04:30:44.663,3,60.00
2062,imaget-2062,9,271,Cancelled,2025-03-18 00:00:00.000,2025-03-19 00:00:00.000,NULL,2025-03-20 00:00:00.000,1,2025-03-18 04:43:06.040,3,42.00
2063,imagett-2063,12,271,Cancelled,2025-03-18 00:00:00.000,2025-03-19 06:03:43.157,NULL,2025-04-07 00:00:00.000,1,2025-03-18 05:09:11.470,3,16.00
2064,ttrial-on-and-of-expire-2064,148,269,Cancelled,2025-03-25 00:00:00.000,2025-03-25 00:00:00.000,NULL,2025-03-29 00:00:00.000,1,2025-03-18 05:26:50.607,3,60.00
2065,imaget-2065,9,272,Cancelled,2025-03-18 00:00:00.000,2025-03-19 00:00:00.000,NULL,2025-03-21 00:00:00.000,1,2025-03-18 06:06:26.850,1,31.00
2066,imaget-2066,9,272,Cancelled,2025-03-18 00:00:00.000,2025-03-19 00:00:00.000,NULL,2025-03-19 00:00:00.000,1,2025-03-18 06:07:12.963,3,31.00
2067,imaget-2067,9,272,Cancelled,2025-03-18 00:00:00.000,2025-03-19 00:00:00.000,NULL,2025-03-21 00:00:00.000,1,2025-03-18 06:07:28.883,1,31.00
2068,imaget-2068,9,273,Cancelled,2025-03-18 00:00:00.000,2025-03-19 00:00:00.000,NULL,2025-03-21 00:00:00.000,1,2025-03-18 06:08:46.900,1,31.00
2069,imaget-2069,9,273,Cancelled,2025-03-18 00:00:00.000,2025-03-18 00:00:00.000,NULL,2025-03-21 00:00:00.000,1,2025-03-18 06:09:06.860,1,31.00
2070,imaget-2070,9,273,Cancelled,2025-03-18 00:00:00.000,2025-03-19 00:00:00.000,NULL,2025-03-21 00:00:00.000,1,2025-03-18 06:09:23.997,1,31.00
2071,imaget-2071,9,274,Cancelled,2025-03-18 00:00:00.000,2025-03-19 00:00:00.000,NULL,2025-03-21 00:00:00.000,0,2025-03-18 06:24:06.520,1,31.00
2072,imaget-2072,9,274,Cancelled,2025-03-18 00:00:00.000,2025-03-18 00:00:00.000,NULL,2025-03-21 00:00:00.000,0,2025-03-18 06:24:24.263,1,31.00
2073,imaget-2073,9,274,Cancelled,2025-03-18 00:00:00.000,2025-03-19 00:00:00.000,NULL,2025-03-21 00:00:00.000,0,2025-03-18 06:24:42.010,1,31.00
2074,imaget-2074,9,275,Renewed,2025-03-18 00:00:00.000,NULL,NULL,2025-03-19 00:00:00.000,1,2025-03-18 10:10:44.273,1,20009.00
2075,imagett-2075,12,276,Active,2025-03-19 00:00:00.000,2025-03-19 00:00:00.000,NULL,2025-04-08 00:00:00.000,1,2025-03-19 04:42:31.543,3,48.00
2076,imagett-2076,12,276,Expired,2025-03-19 00:00:00.000,2025-03-19 00:00:00.000,NULL,2025-05-13 00:00:00.000,1,2025-03-19 05:50:20.420,1,64.00
2077,imagett-2076,12,276,Expired,2025-03-19 00:00:00.000,NULL,NULL,2025-04-01 00:00:00.000,1,2025-03-19 06:19:14.387,1,16.00
2078,imaget-2078,9,277,Cancelled,2025-03-19 00:00:00.000,2025-03-20 00:00:00.000,NULL,2025-03-22 00:00:00.000,1,2025-03-19 06:21:38.780,1,45.00
2079,sp-expire-with-1bc-2079,27,278,Expired,2025-03-19 00:00:00.000,NULL,NULL,2025-03-19 00:00:00.000,1,2025-03-19 07:06:57.820,3,30.00
2080,sp-expire-with-1bc-2080,27,279,Expired,2025-03-19 00:00:00.000,NULL,NULL,2025-03-19 00:00:00.000,1,2025-03-19 07:31:53.887,3,30.00
2081,sp-expire-with-1bc-2081,27,279,Expired,2025-03-19 00:00:00.000,NULL,NULL,2025-03-19 00:00:00.000,1,2025-03-19 07:35:32.333,3,30.00
2082,sp-expire-with-1bc-2082,27,279,Expired,2025-03-19 00:00:00.000,NULL,NULL,2025-03-19 00:00:00.000,1,2025-03-19 07:36:27.260,3,30.00
2083,imaget-2083,9,281,Active,2025-03-19 00:00:00.000,2025-03-21 00:00:00.000,NULL,2025-03-21 00:00:00.000,1,2025-03-19 07:48:24.957,3,45.00
2084,tweek-2084,152,282,Cancelled,2025-03-19 00:00:00.000,NULL,NULL,2025-03-25 00:00:00.000,1,2025-03-19 07:54:48.967,3,14.00
2085,sp-ps-ap-on-pi-on-2085,154,283,Active,2025-03-19 00:00:00.000,2025-03-20 00:00:00.000,2025-03-21 00:00:00.000,2025-03-22 00:00:00.000,1,2025-03-19 09:22:19.913,1,50.00
2086,ab--1-bc-ap-on-pi-off-2086,40,284,Expired,2025-03-19 00:00:00.000,NULL,NULL,2025-04-18 00:00:00.000,0,2025-03-19 09:32:40.507,3,11.20
2087,imaget-2087,9,271,Expired,2025-03-19 00:00:00.000,NULL,NULL,2025-03-19 00:00:00.000,1,2025-03-19 09:52:50.483,3,20.00
2088,imaget-2088,9,286,Cancelled,2025-03-19 00:00:00.000,2025-03-20 00:00:00.000,NULL,2025-03-20 00:00:00.000,1,2025-03-19 10:43:56.107,3,28.00
2089,tweek-2089,152,289,Renewed,2025-03-20 00:00:00.000,2025-03-27 00:00:00.000,NULL,2025-04-02 00:00:00.000,1,2025-03-20 04:01:19.000,3,28.00
2090,comp-plan-5-2090,75,290,Active,2025-03-20 00:00:00.000,2025-06-20 00:00:00.000,2025-12-20 00:00:00.000,2026-09-19 00:00:00.000,0,2025-03-20 04:23:22.387,1,0.00
2091,sp-expire-with-1bc-2091,27,291,Expired,2025-03-20 00:00:00.000,NULL,NULL,2025-03-20 00:00:00.000,1,2025-03-20 04:24:46.030,3,30.00
